u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,service,junction,bridge,width,access,ref,tunnel,walkability
9811190149,9811190146,0,"[1068826988, 1068826989]",footway,,,,False,True,9.626640325693128,,,,,,,,0.4365188452637391
9811190158,10861630174,0,1068826990,footway,,,,False,False,3.687082828364467,,,,,,,,0.4167208551290604
9811190172,10873359317,0,1068826994,footway,,,,False,False,46.902772948795295,,,,,,,,0.3865898376049883
9811190172,9811190162,0,"[1068826993, 1068826994]",footway,,,,False,True,10.040726159034975,,,,,,,,0.4582092881733647
9811193669,9811193670,0,1068829964,footway,,,,False,True,24.072934433820937,,,,,,,,0.4128389465650266
9811193669,9811193657,0,1068829963,footway,,,,False,True,87.69532431833463,,,,,,,,0.3865898376049883
9829567662,10924982570,1,"[1071144176, 1071144177]",footway,,,,False,False,26.16905301227158,,,,,,,,0.39564322482721354
9829567668,8807871126,0,"[482760515, 8734143]","['residential', 'service']",2,25 mph,Wakefield Avenue,False,True,83.1643008764075,driveway,,,,,,,0.39564322482721354
9829567668,8807827269,0,"[1071144180, 1071144181]",footway,,,,False,False,92.05305756875951,,,,,,,,0.4359839032974693
9829567668,9829567670,0,"[1071144181, 1071144182]",footway,,,,False,True,8.496898016556177,,,,,,,,0.40015604710832076
9829567670,9829567672,0,"[1071144182, 1071144183]",footway,,,,False,True,10.818384094383752,,,,,,,,0.395987335103801
9829567675,9829567676,0,1071144185,footway,,,,False,True,2.7563398980012783,,,,,,,,0.4016400406364239
9829567675,9829567939,0,482760528,service,,,,False,True,82.92800213458314,parking_aisle,,,,,,,0.39334724354057987
9829567677,4755561512,0,482760523,service,,,,False,False,40.18529853495737,parking_aisle,,,,,,,0.4109968004992096
9829567678,9829567684,0,1071144187,footway,,,,False,False,21.688660239185186,,,,,,,,0.40456530992582085
9829567692,9829567676,0,1071144191,footway,,,,False,False,38.9794891664383,,,,,,,,0.40616870135594935
9829567716,9829567938,0,1071144199,footway,,,,False,True,17.044353309385617,,,,,,,,0.40616870135594935
9829567926,9829567922,0,"[1071144203, 1071144204]","['footway', 'steps']",,,,False,False,11.865968120827224,,,,,,,,0.3865016168560297
9829567926,9829567659,0,"[1071144205, 1071144206]","['footway', 'steps']",,,,False,False,15.239949656353483,,,,,,,,0.38965404736604115
9839947745,9839947746,0,1073243701,footway,,,,False,True,7.212890622764019,,,,,,,,0.392876261325078
9839947748,9839947746,0,1072453555,footway,,,,False,False,8.77483667343641,,,,,,,,0.392876261325078
9839947749,9839947769,0,1072453559,footway,,,,False,False,6.6842204360790936,,,,,,,,0.40041712628942067
9839947751,9839947750,0,1072453560,footway,,,,False,False,6.2028044156114435,,,,,,,,0.4527561167007544
9839947752,9839947753,0,1073243691,footway,,,,False,True,7.703695181852093,,,,,,,,0.40041712628942067
9839947753,9839947752,0,1073243691,footway,,,,False,False,7.703695181852093,,,,,,,,0.434751475803674
9839947755,9839947754,0,1073243692,footway,,,,False,False,6.623391324803098,,,,,,,,0.4527561167007544
9839947763,9839947762,0,1073243695,footway,,,,False,False,3.669434613347417,,,,,,,,0.4207981847633456
9839947768,9839947769,0,1073243690,footway,,,,False,True,9.16746797902705,,,,,,,,0.3962673957001526
9839947769,9839947768,0,1073243690,footway,,,,False,False,9.16746797902705,,,,,,,,0.434751475803674
9839947774,9839947775,0,1072453568,footway,,,,False,True,9.049524880341693,,,,,,,,0.41424635317076786
9839947775,9839947777,0,1072453553,footway,,,,False,True,13.747941126953958,,,,,,,,0.41424635317076786
9839947776,9839947777,0,1073243704,footway,,,,False,True,5.4446378095025665,,,,,,,,0.455986288712575
9839947781,9839941937,0,1072453571,footway,,,,False,False,11.195936493769382,,,,,,,,0.4273759834083541
9839947784,9839947785,0,1072453573,footway,,,,False,True,11.812689974095973,,,,,,,,0.44180694624554556
9839947787,9839947785,0,1072453570,footway,,,,False,False,5.920555524111285,,,,,,,,0.44180694624554556
9839947789,9839947787,0,"[1073243713, 1072453570]",footway,,,,False,False,22.2300836053136,,,,,,,,0.4341497457009685
9839947797,9839947815,0,1072453577,footway,,,,False,False,6.6334105064578655,,,,,,,,0.4341497457009685
9839947801,9839947806,0,1072453578,footway,,,,False,True,9.197307068313402,,,,,,,,0.455986288712575
9845596964,4223144915,0,8734182,residential,2,25 mph,North Baylis Drive,False,False,63.62738862097838,,,,,,,,0.38673957798974423
9845651462,9845651459,0,426350801,footway,,,,False,True,47.45199711666439,,,,,,,,0.3848560782032363
9845651462,9845651459,1,1073240985,footway,,,,False,True,60.5412967110651,,,,,,,,0.38425676058462954
9845690820,9839947818,0,1072453583,footway,,,,False,True,18.752359859634627,,,,,,,,0.4158870649743184
9845690830,9845690831,0,1073243744,footway,,,,False,True,9.088113895169176,,,,,,,,0.4003690168888468
9845690846,9839942011,0,"[1073243756, 1072453543]",footway,,,,False,True,20.945023589175545,,,,,,,,0.4766647059638984
9849379578,9849379576,0,"[1073726537, 1073726538]",footway,,,,False,False,8.061825792257311,,,,,,,,0.40173765475547707
9849379580,9849379578,0,1073726538,footway,,,,False,False,4.567266032648369,,,,,,,,0.4349600945797428
9849379596,9849365452,0,8732406,residential,2,,Newport Creek Drive,False,True,154.89455801737154,,,,,,,,0.3996790422389831
9849379598,9849379546,0,1073726565,footway,,,,False,True,17.660347199744105,,,,,,,,0.3996790422389831
9849379600,9849379551,0,"[1073726534, 1073726543]",footway,,,,False,False,7.9066121936827365,,,,,,,,0.4219097675453129
9849379608,9849379648,0,1073726544,footway,,,,False,False,26.688196668042885,,,,,,,,0.40998370582973703
9849379628,6801557705,0,725289117,service,,,,False,False,49.50264857881128,,,,,,,,0.4151314480437649
9849379628,6801557704,0,725289117,service,,,,False,True,9.546388163367029,,,,,,,,0.40998370582973703
9849379634,2295221592,0,8724748,residential,2,,Tall Oaks Drive,False,True,8.853334020502874,,,,,,,,0.443965815310842
9849379648,9849379649,0,1073726553,footway,,,,False,True,18.8399992579055,,,,,,,,0.44654058115708667
9849379648,62487134,0,"[1073726552, 1073726553]",footway,,,,False,False,10.36118767267645,,,,,,,,0.443965815310842
9849379651,9849379649,0,"[1073726553, 1073726554]",footway,,,,False,False,10.092044573361036,,,,,,,,0.44906340584824794
9849379653,9849379651,0,"[1073726554, 1073726555]",footway,,,,False,False,9.038790455174317,,,,,,,,0.44906340584824794
9849379653,9849379657,0,"[1073726555, 1073726556]",footway,,,,False,True,38.566491234895445,,,,,,,,0.4151314480437649
9849379661,9849379657,0,"[1073726556, 1073726557]",footway,,,,False,False,120.67275679940816,,,,,,,,0.44654058115708667
9849379690,9849379668,0,"[1073726568, 1073726567]",footway,,,,False,True,185.99571156745023,,,,,,,,0.45942950771271485
9849379703,62516516,0,8724748,residential,2,,Tall Oaks Drive,False,False,7.281135492395591,,,,,,,,0.45942950771271485
9849379819,9849379545,0,1073726572,footway,,,,False,False,157.08732806921347,,,,,,,,0.4219097675453129
9849379860,11079523676,0,1073726535,footway,,,,False,True,231.94635893522533,,,,,,,,0.46115400778723326
9849379887,62617309,0,441124712,residential,1,,Riverwood Drive,False,False,56.904214790764755,,,,,,,,0.4158870649743184
9849379887,11079523645,0,"[1073726576, 1194478627]",footway,,,,False,False,197.17586427325207,,,,,,,,0.4003690168888468
9853646824,9853646821,0,1074255478,footway,,,,False,False,15.920959945794376,,,,,,,,0.40769288936745013
9853646825,9964534802,0,1074255480,footway,,,,False,True,3.36172315905606,,,,,,,,0.420277202587683
9853646828,9853646826,0,1074255481,footway,,,,False,False,3.9056991760266424,,,,,,,,0.3964403914530022
9853646828,9964534741,0,1074255481,footway,,,,False,True,8.18623636008601,,,,,,,,0.3892067378920566
9853646858,9853646855,0,1074255488,footway,,,,False,False,3.658534181935914,,,,,,,,0.3848136881709273
9856830828,9856830821,0,"[1074654756, 1074654757]",footway,,,,False,False,342.1562905139968,,,,,,,,0.4043615807780514
9856830834,12551698981,0,"[1074654760, 1074654765, 1074654759]",footway,,,,False,True,390.9030401156072,,,,,,,,0.42093921912498294
9856830858,12551698985,0,"[1074654765, 1074654766]",footway,,,,False,False,333.05120547386787,,,,,,,,0.4128389465650266
9856830858,9856830863,0,"[1074654768, 1074654766, 1074654767]",footway,,,,False,True,74.55453686943264,,,,,,,,0.40964786718808543
9856830866,9856830863,0,"[1074654768, 1074654769]",footway,,,,False,False,129.64552863366117,,,,,,,,0.3881187111679386
9856830946,9856830943,0,"[479828954, 479828958, 479828959]",footway,,,,False,"[False, True]",13.660357616924912,,,,,,,,0.3892067378920566
9856830975,9856830974,0,"[1074654811, 1074654812, 1074654813]",footway,,,,False,True,17.805793075756384,,,,,,,,0.4078673704048142
9856830975,9856830977,0,"[1074654816, 1074654814]",footway,,,,False,True,9.024302727153142,,,,,,,,0.3861278379843193
9867164442,6431757302,0,1075925763,footway,,,,False,True,11.581681574735901,,,,,,,,0.40341790835126257
9867164464,957747656,0,82249131,service,,,,False,False,3.328837313017706,parking_aisle,,,,,,,0.3962904277872771
9884083196,9884154124,0,"[1078082096, 1078082097]",footway,,,,False,False,7.011436198243535,,,,,,,,0.3871896782633941
9920383523,9920337705,0,1070487209,footway,,,,False,True,108.71888093960399,,,,,,,,0.39257179446458024
9965329274,7883988712,0,"[938074594, 852033866]",footway,,,,False,False,8.815332649769577,,,,1.524,,,,0.4021007038207176
9965329288,9965329287,0,852033923,footway,,,,False,False,2.9470826296566477,,,,1.524,,,,0.4021007038207176
9971192277,7884152936,0,852033881,footway,,,,False,True,8.625177494090252,,,,1.524,,,,0.4020284266247433
9984183819,7930927253,0,850079489,service,,,,False,True,5.351273367254261,,,,,,,,0.39703593394257597
9984183820,9984183823,0,1089949593,footway,,,,False,False,11.945575526842534,,,,,,,,0.39703593394257597
9996968212,9996968211,0,1091552691,footway,,,,False,False,2.700337600283748,,,,,,,,0.390197530580027
9996968212,9996968208,0,1091552691,footway,,,,False,True,3.099197110584017,,,,,,,,0.3865961842696127
9996968215,9996968212,0,1091552692,footway,,,,False,True,12.889694844837692,,,,,,,,0.3865961842696127
9998695305,9998695304,0,1091744339,footway,,,,False,True,18.976432493366243,,,,,,,,0.3896743510065946
9998695305,5422202417,0,"[562444797, 562444798]",service,,,,False,"[False, True]",173.15728926067223,parking_aisle,,,,,,,0.40192101270739555
10015759602,12569458376,0,1093574975,footway,,,,False,True,12.517636019884367,,,,,,,,0.44046593602244544
10015759602,12569458372,0,1358201675,footway,,,,False,True,38.948301704978356,,,,,,,,0.4306455972015364
10015759607,12569458231,0,1358201653,footway,,,,False,False,26.3216601288979,,,,,,,,0.41947079955582783
10015759608,12569458388,0,1093574975,footway,,,,False,False,5.453765425629955,,,,,,,,0.44046593602244544
10015759609,12569458496,0,1093574975,footway,,,,False,False,43.34343465896651,,,,,,,,0.38768869762990543
10015759609,12569458380,0,1358201677,footway,,,,False,True,61.01217214254973,,,,,,,,0.40192101270739555
10015834709,10015882729,0,1093577853,footway,,,,False,True,5.104278871820487,,,,,,,,0.38619615127879864
10017252006,10017251985,0,1093708602,service,,,,False,False,8.069160064362125,,,,,,,,0.3885934206415608
10017267556,6872645006,0,485762379,footway,,,,False,True,8.85412639003883,,,,,,,,0.42280065789208005
10017267557,8807871192,0,306739841,service,,,,False,False,98.90024605960149,parking_aisle,,,,,,,0.3885934206415608
10017267557,10017267559,0,951574098,footway,,,,False,False,8.669636073297404,,,,,,,,0.408601552245865
10017267559,10017267561,0,951574098,footway,,,,False,False,9.383129046201294,,,,,,,,0.42280065789208005
10017267559,8807871141,0,951574154,footway,,,,False,True,10.495346937019677,,,,,,,,0.3877292089000526
10017267562,8807871143,0,951574157,footway,,,,False,True,14.584494431262932,,,,,,,,0.408601552245865
10053449002,4939301114,0,512055775,footway,,,,False,False,5.491840670931785,,,,,,,,0.3877292089000526
10074042490,62535251,0,352426180,residential,2,,Traver Boulevard,False,False,12.90816278193695,,,,,,,,0.38619615127879864
10215588769,10215588792,0,1116980240,footway,,,,False,True,127.84011471311601,,,,,,,,0.38495006472201404
10215588772,62486997,0,8724087,service,,,Saint James Road,False,False,10.93586623635241,,,,,,,,0.38495006472201404
10803782802,10803782758,0,1029626072,residential,2,,Bristol Ridge Drive,False,False,6.181557260239862,,,,,,,,0.42784497172874025
10804650182,10804650191,0,1161707942,footway,,,,False,True,14.600194874153757,,,,20',,,,0.39989202141195945
10804650190,10804650192,0,1161707941,footway,,,,False,False,15.398754788481577,,,,20',,,,0.42784497172874025
10804650191,6802260984,0,725388840,service,,,,False,True,15.84301643561119,driveway,,,,,,,0.39989202141195945
10804650191,10804650182,0,1161707942,footway,,,,False,False,14.600194874153757,,,,20',,,,0.412856196166134
10805440603,10805440604,0,1161812377,footway,,,,False,False,12.975961076149373,,,,,,,,0.412856196166134
10805537215,10805561922,0,1161817561,footway,,,,False,True,22.24234272624357,,,,,,,,0.3891018056346119
10805537218,10805537217,0,1161812377,footway,,,,False,True,10.376185136072952,,,,,,,,0.3958478352111058
10861630059,10861630032,0,1167877312,footway,,,,False,True,5.282678401303121,,,,,,,,0.4284962557726347
10861630082,9811190179,0,1068826998,footway,,,,False,False,5.527341124582157,,,,,,,,0.3920511084679047
10861670492,9054812412,0,978584356,footway,,,,False,True,12.94628243730091,,,,,,,,0.4246632314136209
10861720656,9811193685,0,1068829969,footway,,,,False,False,3.0842436948117666,,,,,,,,0.41085022333684873
10861720741,10861720715,0,1068826999,footway,,,,False,False,4.116261382725612,,,,,,,,0.41912052752337764
10861720765,10861720763,0,1167888320,footway,,,,False,True,4.112311888849967,,,,,,,,0.4498594467008722
10862555418,5243672753,0,"[8732987, 1167983269]","['residential', 'service']",2,,Sharon Drive,False,True,17.348645902267712,,,,,,,,0.4531185175201981
10862555422,10862555418,0,1167983269,service,,,,False,True,65.31506974137399,,,,,,,,0.4079914043027331
10864790154,10864790155,0,1168260033,service,,,,False,False,7.698924880606474,,,,,,,,0.5786175471230156
10864790155,4951551938,0,1071144241,footway,,,,False,True,17.59626245962116,,,,,,,,0.5184422000704717
10864790157,10864790155,0,1168260033,service,,,,False,True,52.15545683185164,,,,,,,,0.4531185175201981
10873342072,10873342073,0,1169314095,footway,,,,False,False,7.801327016150276,,,,,,,,0.4079914043027331
10873342073,10873342072,0,1169314095,footway,,,,False,True,7.801327016150276,,,,,,,,0.5786175471230156
10873342073,10873342074,0,1068826995,footway,,,,False,False,6.908923739269292,,,,,,,,0.5184422000704717
10873342090,10873342091,0,1169314113,footway,,,,False,False,1.4105329957967248,,,,,,,,0.3889072246238961
10873359206,10873342101,0,"[1169314115, 1169314116, 1169314102]","['footway', 'steps']",,,,False,True,15.670910308394102,,,,,,,,0.3879307355329733
10873359246,10873359248,0,1169314148,footway,,,,False,True,7.4774850916394175,,,,,,,,0.39998437200846193
10873359263,10873359261,0,1169314132,footway,,,,False,True,4.808131687654984,,,,,,,,0.3999843720084618
10873359279,10873359318,0,"[1169314144, 1169314145, 1169314143]","['footway', 'steps']",,,,False,True,13.838639227475756,,,,,,,,0.3985017368468012
10873359281,10873359279,0,1169314142,footway,,,,False,True,4.774976638894635,,,,,,,,0.40155263306185396
10873359283,10873359279,0,1169314143,footway,,,,False,True,1.0636287126565662,,,,,,,,0.41639518639872425
10873359321,10873359322,0,1169314148,footway,,,,False,False,7.14299965061396,,,,,,,,0.3844912707037541
10873359337,10873359498,0,1068827001,footway,,,,False,False,36.91305047176428,,,,,,,,0.4269407570524925
10873359342,10873359418,0,1068827001,footway,,,,False,True,1.7550228582827363,,,,,,,,0.5000681928488878
10873359582,10873359581,0,1169314194,footway,,,,False,True,7.1324494012547826,,,,,,,,0.39676276924505577
10876292533,3880824545,0,384724403,service,,,,False,False,42.31469755539411,parking_aisle,,,,,,,0.3986417217427794
10876292533,10215599373,0,384724403,service,,,,False,True,16.077986335585447,parking_aisle,,,,,,,0.4109968004992096
10876292641,10876292644,0,1169704299,footway,,,,False,False,13.307081773858917,,,,,,,,0.40456530992582085
10876292649,10876292645,0,1169704300,footway,,,,False,False,17.825737844114375,,,,,,,,0.3842479959573773
10893615054,62563918,0,8728985,residential,2,,Scottwood Avenue,False,True,154.14146223127202,,,,,,,,0.3842479959573773
10938982916,10938982917,0,1177460001,footway,,,,False,False,4.984799269729138,,,,,,,,0.38480321969082576
10938982919,10938978880,0,"[1169314192, 1177460002]",footway,,,,False,"[False, True]",8.747371046649526,,,,,,,,0.38480321969082576
10938983136,10938983137,0,1177460060,footway,,,,False,True,4.697682089546983,,,,,,,,0.3955477969857923
10938983139,10938983121,0,"[1177460064, 1177460051, 1177460053]","['footway', 'steps']",,,,False,"[False, True]",13.103123059784192,,,,,,,,0.38546892336290245
10938983140,10938983090,0,1177460065,footway,,,,False,False,5.086226498589687,,,,,,,,0.41607067933713254
11007887212,11007887210,0,"[1185057600, 1185057601]",service,,,,False,True,9.740911725097714,driveway,,,,,,,0.3857088408872369
